,side,result,P_W%,P_KDA,P_KP,P_GD10,P_XPD10,P_CSD10,P_DPM,C_P+B%,C_W%
4996,1,1,8.799999999999997,0.040000000000000924,-2.8200000000000074,47.8,51.6,0.6399999999999999,7.800000000000011,11.620000000000005,-2.0
4997,0,0,-8.799999999999997,-0.040000000000000924,2.8200000000000074,-47.8,-51.6,-0.6399999999999999,-7.800000000000011,-11.620000000000005,2.0
4998,1,1,24.4,2.3000000000000003,1.740000000000009,155.0,168.60000000000002,5.3,20.599999999999966,-11.640000000000008,22.800000000000004
4999,0,0,-24.4,-2.3000000000000003,-1.740000000000009,-155.0,-168.60000000000002,-5.3,-20.599999999999966,11.640000000000008,-22.800000000000004
5000,1,1,-12.200000000000003,-2.7199999999999998,-3.059999999999988,-50.0,-63.00000000000001,0.6400000000000001,6.0,1.5599999999999952,-6.600000000000001
5001,0,0,12.200000000000003,2.7199999999999998,3.059999999999988,50.0,63.00000000000001,-0.6400000000000001,-6.0,-1.5599999999999952,6.600000000000001
5002,1,1,32.400000000000006,3.58,-2.079999999999984,-11.0,59.8,-0.21999999999999953,-8.399999999999977,-3.6600000000000037,-0.7999999999999972
5003,0,0,-32.400000000000006,-3.58,2.079999999999984,11.0,-59.8,0.21999999999999953,8.399999999999977,3.6600000000000037,0.7999999999999972
5004,1,1,34.0,1.7800000000000002,-0.35999999999999943,159.8,148.39999999999998,3.3000000000000003,60.39999999999998,4.719999999999999,8.0
5005,0,0,-34.0,-1.7800000000000002,0.35999999999999943,-159.8,-148.39999999999998,-3.3000000000000003,-60.39999999999998,-4.719999999999999,-8.0
5006,1,1,14.0,0.9600000000000013,-3.0799999999999983,10.200000000000001,7.6000000000000005,0.9,6.199999999999989,18.12000000000002,5.0
5007,0,0,-14.0,-0.9600000000000013,3.0799999999999983,-10.200000000000001,-7.6000000000000005,-0.9,-6.199999999999989,-18.12000000000002,-5.0
5008,0,1,18.799999999999997,0.38000000000000034,-1.7999999999999972,162.39999999999998,147.4,3.6399999999999997,9.600000000000023,14.420000000000002,0.7999999999999972
5009,1,0,-18.799999999999997,-0.38000000000000034,1.7999999999999972,-162.39999999999998,-147.4,-3.6399999999999997,-9.600000000000023,-14.420000000000002,-0.7999999999999972
5010,1,1,15.399999999999999,1.2200000000000006,1.0999999999999943,-7.2,-7.200000000000003,-1.3800000000000001,40.200000000000045,21.11999999999999,-2.799999999999997
5011,0,0,-15.399999999999999,-1.2200000000000006,-1.0999999999999943,7.2,7.200000000000003,1.3800000000000001,-40.200000000000045,-21.11999999999999,2.799999999999997
5012,1,1,5.399999999999999,-0.1999999999999993,-3.780000000000001,33.0,18.800000000000004,-0.24,22.19999999999999,-5.8799999999999955,4.0
5013,0,0,-5.399999999999999,0.1999999999999993,3.780000000000001,-33.0,-18.800000000000004,0.24,-22.19999999999999,5.8799999999999955,-4.0
5014,0,1,9.8,0.54,-2.3999999999999915,84.4,83.8,2.1599999999999997,23.600000000000023,-2.720000000000006,-11.399999999999999
5015,1,0,-9.8,-0.54,2.3999999999999915,-84.4,-83.8,-2.1599999999999997,-23.600000000000023,2.720000000000006,11.399999999999999
5016,1,1,-23.799999999999997,-0.9600000000000004,-1.6000000000000085,6.600000000000001,-82.0,1.3877787807814457e-17,2.8000000000000114,-1.1800000000000068,-5.799999999999997
5017,0,0,23.799999999999997,0.9600000000000004,1.6000000000000085,-6.600000000000001,82.0,-1.3877787807814457e-17,-2.8000000000000114,1.1800000000000068,5.799999999999997
5018,0,1,14.2,0.040000000000000036,-5.800000000000011,0.0,-23.400000000000002,2.84,57.0,3.1599999999999966,-19.6
5019,1,0,-14.2,-0.040000000000000036,5.800000000000011,0.0,23.400000000000002,-2.84,-57.0,-3.1599999999999966,19.6
5020,1,1,9.399999999999999,2.4399999999999995,3.3799999999999955,214.4,76.4,0.4600000000000004,18.19999999999999,19.779999999999994,4.200000000000003
5021,0,0,-9.399999999999999,-2.4399999999999995,-3.3799999999999955,-214.4,-76.4,-0.4600000000000004,-18.19999999999999,-19.779999999999994,-4.200000000000003
5022,0,1,31.0,2.3599999999999994,-2.8799999999999955,106.4,74.2,1.7400000000000002,38.19999999999999,14.520000000000003,-10.200000000000003
5023,1,0,-31.0,-2.3599999999999994,2.8799999999999955,-106.4,-74.2,-1.7400000000000002,-38.19999999999999,-14.520000000000003,10.200000000000003
5024,0,1,-20.60000000000001,-2.6599999999999993,1.1400000000000148,-27.400000000000006,62.2,1.04,-40.0,9.499999999999993,-2.200000000000003
5025,1,0,20.60000000000001,2.6599999999999993,-1.1400000000000148,27.400000000000006,-62.2,-1.04,40.0,-9.499999999999993,2.200000000000003
5026,0,1,-9.399999999999999,-0.9800000000000004,-2.4399999999999835,54.0,-33.199999999999996,-0.3399999999999999,22.399999999999977,40.519999999999996,3.0
5027,1,0,9.399999999999999,0.9800000000000004,2.4399999999999835,-54.0,33.199999999999996,0.3399999999999999,-22.399999999999977,-40.519999999999996,-3.0
5028,1,1,44.800000000000004,2.4799999999999995,-5.659999999999997,181.0,106.8,1.6,76.79999999999995,25.25999999999999,4.800000000000004
5029,0,0,-44.800000000000004,-2.4799999999999995,5.659999999999997,-181.0,-106.8,-1.6,-76.79999999999995,-25.25999999999999,-4.800000000000004
5030,0,1,-2.3999999999999986,-1.04,-0.8200000000000074,43.0,-7.0,-1.1400000000000001,3.0,-9.5,2.799999999999997
5031,1,0,2.3999999999999986,1.04,0.8200000000000074,-43.0,7.0,1.1400000000000001,-3.0,9.5,-2.799999999999997
5032,1,1,10.600000000000001,0.3200000000000003,2.4399999999999977,-14.600000000000009,-76.8,-0.7000000000000002,-14.600000000000023,0.5599999999999952,2.0
5033,0,0,-10.600000000000001,-0.3200000000000003,-2.4399999999999977,14.600000000000009,76.8,0.7000000000000002,14.600000000000023,-0.5599999999999952,-2.0
5034,0,1,-43.6,-3.1399999999999997,-11.15999999999999,7.200000000000003,-72.4,0.8999999999999999,-54.599999999999966,14.599999999999994,-5.399999999999999
5035,1,0,43.6,3.1399999999999997,11.15999999999999,-7.200000000000003,72.4,-0.8999999999999999,54.599999999999966,-14.599999999999994,5.399999999999999
5036,1,1,8.0,0.6200000000000001,0.36000000000001364,77.4,40.4,5.14,66.19999999999999,23.400000000000006,6.0
5037,0,0,-8.0,-0.6200000000000001,-0.36000000000001364,-77.4,-40.4,-5.14,-66.19999999999999,-23.400000000000006,-6.0
5038,1,1,-10.999999999999996,-0.10000000000000009,9.86000000000002,-20.000000000000007,6.800000000000001,-1.96,-31.399999999999977,-4.859999999999992,-0.8000000000000043
5039,0,0,10.999999999999996,0.10000000000000009,-9.86000000000002,20.000000000000007,-6.800000000000001,1.96,31.399999999999977,4.859999999999992,0.8000000000000043
5040,0,1,-33.00000000000001,-4.320000000000001,0.12000000000000455,-155.2,-151.6,-3.76,-59.80000000000001,18.60000000000001,2.0
5041,1,0,33.00000000000001,4.320000000000001,-0.12000000000000455,155.2,151.6,3.76,59.80000000000001,-18.60000000000001,-2.0
5042,1,1,8.399999999999999,-1.1600000000000006,-1.980000000000004,-29.8,-9.0,0.06000000000000012,8.0,27.679999999999993,18.0
5043,0,0,-8.399999999999999,1.1600000000000006,1.980000000000004,29.8,9.0,-0.06000000000000012,-8.0,-27.679999999999993,-18.0
5044,1,1,19.200000000000003,0.40000000000000036,-0.960000000000008,-20.39999999999999,11.399999999999999,-1.2399999999999998,89.0,0.9200000000000088,1.8000000000000043
5045,0,0,-19.200000000000003,-0.40000000000000036,0.960000000000008,20.39999999999999,-11.399999999999999,1.2399999999999998,-89.0,-0.9200000000000088,-1.8000000000000043
5046,0,1,7.399999999999999,1.0199999999999996,4.159999999999997,23.799999999999997,23.800000000000004,-2.9000000000000004,-24.0,-4.659999999999997,-7.0
5047,1,0,-7.399999999999999,-1.0199999999999996,-4.159999999999997,-23.799999999999997,-23.800000000000004,2.9000000000000004,24.0,4.659999999999997,7.0
5048,1,1,10.199999999999996,1.7799999999999998,-0.6599999999999966,74.2,-34.199999999999996,0.26,-56.80000000000001,-12.259999999999998,3.6000000000000014
5049,0,0,-10.199999999999996,-1.7799999999999998,0.6599999999999966,-74.2,34.199999999999996,-0.26,56.80000000000001,12.259999999999998,-3.6000000000000014
5050,1,1,7.199999999999996,0.8599999999999994,4.740000000000009,-41.8,-65.2,-1.3599999999999999,48.60000000000002,7.260000000000005,-0.3999999999999986
5051,0,0,-7.199999999999996,-0.8599999999999994,-4.740000000000009,41.8,65.2,1.3599999999999999,-48.60000000000002,-7.260000000000005,0.3999999999999986
5052,0,1,-22.800000000000004,-1.6799999999999997,6.980000000000004,-135.0,-62.0,-1.7,-11.399999999999977,22.78,8.600000000000001
5053,1,0,22.800000000000004,1.6799999999999997,-6.980000000000004,135.0,62.0,1.7,11.399999999999977,-22.78,-8.600000000000001
5054,1,1,21.4,1.08,0.6200000000000045,0.6000000000000014,22.8,2.98,45.19999999999999,19.719999999999985,2.1999999999999957
5055,0,0,-21.4,-1.08,-0.6200000000000045,-0.6000000000000014,-22.8,-2.98,-45.19999999999999,-19.719999999999985,-2.1999999999999957
5056,1,1,18.0,1.3200000000000003,4.9399999999999835,-20.4,-44.199999999999996,-3.9199999999999995,6.399999999999977,13.760000000000005,9.199999999999996
5057,0,0,-18.0,-1.3200000000000003,-4.9399999999999835,20.4,44.199999999999996,3.9199999999999995,-6.399999999999977,-13.760000000000005,-9.199999999999996
5058,0,1,-29.200000000000003,-2.6400000000000006,4.0,-177.6,-128.6,-2.38,-17.0,7.679999999999993,-1.6000000000000014
5059,1,0,29.200000000000003,2.6400000000000006,-4.0,177.6,128.6,2.38,17.0,-7.679999999999993,1.6000000000000014
5060,0,1,22.199999999999996,-0.23999999999999977,1.220000000000013,78.2,218.6,0.9400000000000002,63.799999999999955,-19.0,-2.799999999999997
5061,1,0,-22.199999999999996,0.23999999999999977,-1.220000000000013,-78.2,-218.6,-0.9400000000000002,-63.799999999999955,19.0,2.799999999999997
5062,0,1,-5.0,-1.0600000000000005,-0.5,41.400000000000006,8.000000000000007,-0.9,-57.39999999999998,-11.620000000000005,-7.600000000000001
5063,1,0,5.0,1.0600000000000005,0.5,-41.400000000000006,-8.000000000000007,0.9,57.39999999999998,11.620000000000005,7.600000000000001
5064,1,1,21.6,1.54,-2.1000000000000085,-17.4,-95.60000000000001,-1.1600000000000004,10.599999999999966,-0.4199999999999946,5.0
5065,0,0,-21.6,-1.54,2.1000000000000085,17.4,95.60000000000001,1.1600000000000004,-10.599999999999966,0.4199999999999946,-5.0
5066,1,1,23.000000000000004,0.8799999999999999,1.3600000000000136,78.80000000000001,39.800000000000004,1.7400000000000004,30.80000000000001,23.340000000000003,7.0
5067,0,0,-23.000000000000004,-0.8799999999999999,-1.3600000000000136,-78.80000000000001,-39.800000000000004,-1.7400000000000004,-30.80000000000001,-23.340000000000003,-7.0
5068,0,1,-45.8,-1.7599999999999998,4.480000000000011,-108.4,-61.0,-4.22,-26.600000000000023,21.700000000000003,-5.600000000000001
5069,1,0,45.8,1.7599999999999998,-4.480000000000011,108.4,61.0,4.22,26.600000000000023,-21.700000000000003,5.600000000000001
5070,1,1,8.599999999999994,0.3399999999999994,0.3599999999999852,81.4,91.4,3.0,8.600000000000023,24.220000000000006,11.399999999999999
5071,0,0,-8.599999999999994,-0.3399999999999994,-0.3599999999999852,-81.4,-91.4,-3.0,-8.600000000000023,-24.220000000000006,-11.399999999999999
5072,1,1,19.0,1.2,4.740000000000002,65.99999999999999,43.2,2.3000000000000007,41.19999999999999,2.260000000000005,13.600000000000001
5073,0,0,-19.0,-1.2,-4.740000000000002,-65.99999999999999,-43.2,-2.3000000000000007,-41.19999999999999,-2.260000000000005,-13.600000000000001
5074,0,1,-8.799999999999997,-1.2799999999999985,1.740000000000009,-27.0,13.400000000000006,-1.18,25.599999999999966,-4.039999999999999,-9.399999999999999
